date,period,offer_gbp_mwh,bid_gbp_mwh
2025-11-14,32,168.45,29.15
2025-11-14,33,162.36,76.11
2025-11-14,34,168.53,85.52
2025-11-14,35,169.73,60.56
2025-11-14,36,182.49,100.83
2025-11-14,37,152.64,53.2
2025-11-14,38,143.52,37.72
2025-11-14,39,155.63,67.64
2025-11-14,40,175.33,75.22
2025-11-14,41,147.41,21.08
2025-11-14,42,133.18,42.91
2025-11-14,43,141.28,38.14
2025-11-14,44,118.78,56.68
2025-11-14,45,99.49,-12.05
2025-11-14,46,140.88,20.65
2025-11-14,47,119.6,2.86
2025-11-14,48,114.59,35.72
2025-11-15,1,109.44,23.4
2025-11-15,2,78.55,-16.53
2025-11-15,3,82.04,-36.26
2025-11-15,4,76.03,7.47
2025-11-15,5,65.66,-34.65
2025-11-15,6,100.52,-7.36
2025-11-15,7,100.99,-6.22
2025-11-15,8,105.04,-18.21
2025-11-15,9,112.18,6.16
2025-11-15,10,100.34,5.39
2025-11-15,11,115.09,-18.17
2025-11-15,12,80.11,-10.62
2025-11-15,13,93.05,24.56
2025-11-15,14,114.82,-7.63
2025-11-15,15,89.88,3.16
2025-11-15,16,93.27,22.25
2025-11-15,17,133.66,27.98
2025-11-15,18,115.63,42.21
2025-11-15,19,126.03,53.06
2025-11-15,20,115.77,50.84
2025-11-15,21,119.21,49.97
2025-11-15,22,106.1,24.69
2025-11-15,23,140.48,29.9
2025-11-15,24,114.95,29.19
2025-11-15,25,127.02,5.85
2025-11-15,26,118.64,30.48
2025-11-15,27,116.41,41.08
2025-11-15,28,131.56,2.23
2025-11-15,29,131.99,33.5
2025-11-15,30,134.67,16.06
2025-11-15,31,145.99,26.23
2025-11-15,32,146.75,40.28
2025-11-15,33,156.33,39.42
2025-11-15,34,175.19,77.71
2025-11-15,35,166.52,52.97
2025-11-15,36,135.29,33.16
2025-11-15,37,133.54,49.62
2025-11-15,38,151.27,26.36
2025-11-15,39,134.75,65.02
2025-11-15,40,113.24,49.53
2025-11-15,41,105.67,-1.91
2025-11-15,42,105.2,30.06
2025-11-15,43,109.29,27.39
2025-11-15,44,86.62,-10.7
2025-11-15,45,112.52,19.77
2025-11-15,46,112.25,0.28
2025-11-15,47,70.89,11.64
2025-11-15,48,75.54,-27.99
2025-11-16,1,127.28,5.17
2025-11-16,2,116.08,8.82
2025-11-16,3,104.32,14.28
2025-11-16,4,89.35,14.58
2025-11-16,5,121.62,1.36
2025-11-16,6,80.4,11.4
2025-11-16,7,68.99,-30.35
2025-11-16,8,73.06,-25.73
2025-11-16,9,72.5,-34.11
2025-11-16,10,126.77,3.05
2025-11-16,11,100.37,-13.3
2025-11-16,12,88.48,24.42
2025-11-16,13,87.86,13.16
2025-11-16,14,117.47,-2.11
2025-11-16,15,116.37,22.47
2025-11-16,16,105.32,40.89
2025-11-16,17,99.2,7.0
2025-11-16,18,134.58,20.61
2025-11-16,19,105.17,3.45
2025-11-16,20,110.08,21.37
2025-11-16,21,126.13,42.01
2025-11-16,22,122.77,2.11
2025-11-16,23,119.02,13.9
2025-11-16,24,134.03,41.68
2025-11-16,25,121.32,17.27
2025-11-16,26,132.34,42.08
2025-11-16,27,117.23,7.09
2025-11-16,28,131.97,41.74
2025-11-16,29,121.45,5.57
2025-11-16,30,116.25,25.08
2025-11-16,31,154.74,9.96
2025-11-16,32,155.46,28.58
2025-11-16,33,172.96,20.38
2025-11-16,34,173.63,52.47
2025-11-16,35,184.71,34.77
2025-11-16,36,152.42,35.73
2025-11-16,37,163.78,68.2
2025-11-16,38,146.96,54.04
2025-11-16,39,166.72,18.79
2025-11-16,40,163.24,22.15
2025-11-16,41,109.17,48.26
2025-11-16,42,115.94,21.09
2025-11-16,43,102.33,-20.93
2025-11-16,44,84.7,-1.84
2025-11-16,45,95.86,18.83
2025-11-16,46,117.85,2.56
2025-11-16,47,105.52,-14.59
2025-11-16,48,92.01,11.81
2025-11-17,1,120.5,27.1
2025-11-17,2,108.56,-13.99
2025-11-17,3,89.75,-6.17
2025-11-17,4,85.89,24.48
2025-11-17,5,108.0,16.91
2025-11-17,6,91.57,-13.12
2025-11-17,7,121.35,14.1
2025-11-17,8,132.67,-24.82
2025-11-17,9,95.6,-22.54
2025-11-17,10,86.98,-32.92
2025-11-17,11,117.45,-22.19
2025-11-17,12,107.87,-19.47
2025-11-17,13,92.02,-11.28
2025-11-17,14,102.98,-7.98
2025-11-17,15,128.84,-6.28
2025-11-17,16,135.42,25.9
2025-11-17,17,136.38,55.99
2025-11-17,18,126.2,14.8
2025-11-17,19,135.13,12.31
2025-11-17,20,132.33,21.31
2025-11-17,21,106.68,25.65
2025-11-17,22,158.46,3.66
2025-11-17,23,149.26,28.59
2025-11-17,24,109.77,35.71
2025-11-17,25,127.67,35.73
2025-11-17,26,129.11,37.81
2025-11-17,27,158.74,54.81
2025-11-17,28,131.79,54.98
2025-11-17,29,134.57,69.97
2025-11-17,30,176.08,51.08
2025-11-17,31,165.66,79.96
2025-11-17,32,139.74,54.14
2025-11-17,33,150.03,43.02
2025-11-17,34,175.57,89.96
2025-11-17,35,149.41,85.28
2025-11-17,36,181.56,78.21
2025-11-17,37,164.42,69.57
2025-11-17,38,153.01,59.99
2025-11-17,39,160.66,79.01
2025-11-17,40,159.87,44.13
2025-11-17,41,129.54,37.21
2025-11-17,42,147.69,36.14
2025-11-17,43,162.46,21.39
2025-11-17,44,142.55,7.12
2025-11-17,45,136.95,41.88
2025-11-17,46,86.63,22.46
2025-11-17,47,119.11,0.14
2025-11-17,48,112.5,21.16
2025-11-18,1,129.86,25.33
2025-11-18,2,85.08,-2.6
2025-11-18,3,115.94,15.04
2025-11-18,4,99.74,-22.06
2025-11-18,5,97.55,14.62
2025-11-18,6,71.74,-31.56
2025-11-18,7,110.04,-0.82
2025-11-18,8,88.26,10.34
2025-11-18,9,107.39,-28.55
2025-11-18,10,101.71,-1.51
2025-11-18,11,131.65,1.51
2025-11-18,12,107.62,10.26
2025-11-18,13,104.2,-8.19
2025-11-18,14,127.73,0.72
2025-11-18,15,131.1,14.55
2025-11-18,16,128.47,23.6
2025-11-18,17,155.11,11.97
2025-11-18,18,155.75,18.73
2025-11-18,19,132.66,13.29
2025-11-18,20,138.86,26.76
2025-11-18,21,151.24,8.26
2025-11-18,22,121.52,0.22
2025-11-18,23,151.04,6.34
2025-11-18,24,116.09,51.63
2025-11-18,25,117.84,44.83
2025-11-18,26,126.46,10.59
2025-11-18,27,142.8,11.86
2025-11-18,28,134.36,12.47
2025-11-18,29,149.15,54.82
2025-11-18,30,126.28,16.15
2025-11-18,31,135.11,28.97
2025-11-18,32,146.89,41.96
2025-11-18,33,167.56,75.75
2025-11-18,34,140.08,85.07
2025-11-18,35,146.52,93.25
2025-11-18,36,178.5,68.83
2025-11-18,37,201.98,47.68
2025-11-18,38,156.41,77.97
2025-11-18,39,168.99,26.23
2025-11-18,40,165.86,30.63
2025-11-18,41,119.44,22.62
2025-11-18,42,163.19,7.43
2025-11-18,43,116.63,-0.81
2025-11-18,44,114.07,-0.78
2025-11-18,45,117.74,31.46
2025-11-18,46,89.26,8.9
2025-11-18,47,111.24,0.51
2025-11-18,48,134.46,12.11
2025-11-19,1,87.68,-11.42
2025-11-19,2,129.79,-6.12
2025-11-19,3,123.31,16.3
2025-11-19,4,83.13,16.08
2025-11-19,5,105.02,0.9
2025-11-19,6,88.19,-26.47
2025-11-19,7,118.21,7.74
2025-11-19,8,87.78,-2.67
2025-11-19,9,123.35,11.09
2025-11-19,10,87.8,-13.23
2025-11-19,11,87.47,-5.78
2025-11-19,12,112.05,29.77
2025-11-19,13,133.72,-4.22
2025-11-19,14,146.84,13.5
2025-11-19,15,113.24,-8.44
2025-11-19,16,125.07,45.56
2025-11-19,17,128.82,27.29
2025-11-19,18,159.02,59.91
2025-11-19,19,127.97,37.29
2025-11-19,20,144.94,43.02
2025-11-19,21,115.81,5.39
2025-11-19,22,120.61,60.04
2025-11-19,23,135.52,14.8
2025-11-19,24,123.16,53.76
2025-11-19,25,115.64,49.27
2025-11-19,26,157.63,42.34
2025-11-19,27,155.68,67.63
2025-11-19,28,162.18,24.34
2025-11-19,29,163.45,50.2
2025-11-19,30,178.31,39.23
2025-11-19,31,129.62,34.54
2025-11-19,32,158.49,47.1
2025-11-19,33,189.32,37.0
2025-11-19,34,332.7,204.86
2025-11-19,35,316.19,188.1
2025-11-19,36,331.07,224.12
2025-11-19,37,333.68,189.61
2025-11-19,38,309.38,226.17
2025-11-19,39,322.0,207.04
2025-11-19,40,166.97,43.53
2025-11-19,41,123.88,24.22
2025-11-19,42,133.13,28.29
2025-11-19,43,101.33,45.79
2025-11-19,44,118.47,46.99
2025-11-19,45,126.73,40.7
2025-11-19,46,132.45,17.78
2025-11-19,47,108.29,10.01
2025-11-19,48,105.08,-2.91
2025-11-20,1,108.9,24.99
2025-11-20,2,118.84,0.08
2025-11-20,3,82.98,9.68
2025-11-20,4,130.49,-15.53
2025-11-20,5,82.02,-12.38
2025-11-20,6,119.77,-24.78
2025-11-20,7,128.38,-0.44
2025-11-20,8,80.07,-19.79
2025-11-20,9,131.24,-27.05
2025-11-20,10,99.91,-15.3
2025-11-20,11,102.1,-17.59
2025-11-20,12,82.38,2.74
2025-11-20,13,110.67,-11.46
2025-11-20,14,146.45,33.88
2025-11-20,15,102.31,32.34
2025-11-20,16,118.4,34.32
2025-11-20,17,106.52,34.0
2025-11-20,18,121.71,53.37
2025-11-20,19,154.48,18.41
2025-11-20,20,109.07,31.12
2025-11-20,21,114.25,23.96
2025-11-20,22,114.66,55.96
2025-11-20,23,102.98,18.42
2025-11-20,24,147.1,26.52
2025-11-20,25,126.09,46.57
2025-11-20,26,134.29,36.77
2025-11-20,27,143.85,63.36
2025-11-20,28,121.47,60.59
2025-11-20,29,148.75,43.91
2025-11-20,30,150.37,20.72
2025-11-20,31,134.09,49.3
2025-11-20,32,165.41,39.24
2025-11-20,33,198.65,63.99
2025-11-20,34,350.75,264.26
2025-11-20,35,345.06,255.29
2025-11-20,36,383.89,239.17
2025-11-20,37,337.09,262.39
2025-11-20,38,337.51,271.35
2025-11-20,39,308.73,212.77
2025-11-20,40,165.66,47.85
2025-11-20,41,123.72,68.42
2025-11-20,42,118.09,11.15
2025-11-20,43,128.92,24.15
2025-11-20,44,131.88,31.86
2025-11-20,45,117.23,42.19
2025-11-20,46,146.92,13.1
2025-11-20,47,93.58,3.91
2025-11-20,48,107.31,28.04
2025-11-21,1,130.26,7.88
2025-11-21,2,80.61,23.06
2025-11-21,3,108.1,-8.04
2025-11-21,4,97.28,37.26
2025-11-21,5,107.89,-12.29
2025-11-21,6,95.45,-6.78
2025-11-21,7,103.66,-28.91
2025-11-21,8,97.18,15.36
2025-11-21,9,112.74,-15.95
2025-11-21,10,79.46,-20.84
2025-11-21,11,103.53,10.24
2025-11-21,12,85.24,29.18
2025-11-21,13,108.89,3.26
2025-11-21,14,132.52,21.04
2025-11-21,15,117.33,47.91
2025-11-21,16,150.04,32.53
2025-11-21,17,150.87,9.59
2025-11-21,18,111.12,55.72
2025-11-21,19,149.28,30.33
2025-11-21,20,134.01,20.2
2025-11-21,21,133.11,62.21
2025-11-21,22,107.99,13.54
2025-11-21,23,121.1,43.33
2025-11-21,24,134.97,25.73
2025-11-21,25,133.4,50.48
2025-11-21,26,136.07,66.79
2025-11-21,27,136.05,22.07
2025-11-21,28,168.51,52.87
2025-11-21,29,126.63,30.84
2025-11-21,30,140.32,20.74
2025-11-21,31,148.69,42.41
2025-11-21,32,184.43,46.75
2025-11-21,33,193.07,51.7
2025-11-21,34,183.14,39.48
2025-11-21,35,187.77,101.71
2025-11-21,36,193.85,53.87
2025-11-21,37,155.82,88.91
2025-11-21,38,179.45,84.1
2025-11-21,39,160.41,47.23
2025-11-21,40,174.84,57.22
2025-11-21,41,128.76,37.4
2025-11-21,42,131.7,27.92
2025-11-21,43,139.92,52.22
2025-11-21,44,134.39,55.75
2025-11-21,45,101.22,4.41
2025-11-21,46,124.81,-2.84
2025-11-21,47,95.52,-5.96
2025-11-21,48,96.24,4.64
2025-11-22,1,77.71,-14.79
2025-11-22,2,97.06,6.37
2025-11-22,3,106.44,20.19
2025-11-22,4,110.94,1.05
2025-11-22,5,109.07,-9.06
2025-11-22,6,97.46,-13.69
2025-11-22,7,108.52,-18.54
2025-11-22,8,88.8,-18.45
2025-11-22,9,114.56,-7.0
2025-11-22,10,115.24,-38.22
2025-11-22,11,87.32,-1.17
2025-11-22,12,77.73,-1.22
2025-11-22,13,98.16,-19.32
2025-11-22,14,138.55,-7.03
2025-11-22,15,97.55,29.77
2025-11-22,16,108.0,32.44
2025-11-22,17,137.58,46.62
2025-11-22,18,117.69,52.12
2025-11-22,19,135.03,53.71
2025-11-22,20,138.89,28.75
2025-11-22,21,110.93,28.74
2025-11-22,22,112.89,36.4
2025-11-22,23,99.21,41.73
2025-11-22,24,109.25,45.26
2025-11-22,25,95.63,44.68
2025-11-22,26,107.87,7.72
2025-11-22,27,142.25,9.5
2025-11-22,28,127.77,38.63
2025-11-22,29,150.97,10.87
2025-11-22,30,151.87,45.42
2025-11-22,31,121.05,62.16
2025-11-22,32,136.49,55.05
2025-11-22,33,166.77,67.39
2025-11-22,34,130.4,78.75
2025-11-22,35,154.72,49.73
2025-11-22,36,147.82,82.64
2025-11-22,37,172.5,53.13
2025-11-22,38,141.25,47.25
2025-11-22,39,148.73,19.53
2025-11-22,40,147.21,45.44
2025-11-22,41,117.15,-2.69
2025-11-22,42,125.19,1.56
2025-11-22,43,109.07,-4.3
2025-11-22,44,88.31,-4.69
2025-11-22,45,111.09,28.49
2025-11-22,46,91.55,3.99
2025-11-22,47,105.61,22.56
2025-11-22,48,107.54,12.57
2025-11-23,1,102.33,-22.96
2025-11-23,2,103.85,-18.48
2025-11-23,3,84.78,-15.96
2025-11-23,4,80.64,12.76
2025-11-23,5,124.16,-12.51
2025-11-23,6,113.49,-1.45
2025-11-23,7,117.38,-16.12
2025-11-23,8,106.74,-16.29
2025-11-23,9,83.49,11.3
2025-11-23,10,120.25,-13.18
2025-11-23,11,120.71,26.18
2025-11-23,12,110.21,-4.15
2025-11-23,13,103.86,18.78
2025-11-23,14,85.88,25.8
2025-11-23,15,124.03,27.53
2025-11-23,16,144.07,6.04
2025-11-23,17,151.75,46.4
2025-11-23,18,123.77,23.76
2025-11-23,19,123.07,49.91
2025-11-23,20,118.6,28.37
2025-11-23,21,147.72,40.33
2025-11-23,22,117.02,19.26
2025-11-23,23,113.89,34.85
2025-11-23,24,145.15,33.71
2025-11-23,25,101.21,28.61
2025-11-23,26,110.19,35.94
2025-11-23,27,136.4,36.05
2025-11-23,28,146.89,43.14
2025-11-23,29,137.48,52.16
2025-11-23,30,137.42,32.62
2025-11-23,31,151.93,43.06
2025-11-23,32,139.26,69.71
2025-11-23,33,155.21,52.41
2025-11-23,34,152.05,32.92
2025-11-23,35,176.1,37.52
2025-11-23,36,184.95,62.12
2025-11-23,37,132.59,71.77
2025-11-23,38,149.7,50.32
2025-11-23,39,123.1,47.0
2025-11-23,40,118.37,8.24
2025-11-23,41,127.61,24.83
2025-11-23,42,126.61,1.58
2025-11-23,43,146.99,46.53
2025-11-23,44,86.22,-15.46
2025-11-23,45,85.91,-16.82
2025-11-23,46,81.0,30.14
2025-11-23,47,126.7,-12.35
2025-11-23,48,80.94,7.41
2025-11-24,1,92.03,10.13
2025-11-24,2,100.47,-20.04
2025-11-24,3,134.08,37.57
2025-11-24,4,95.42,-21.62
2025-11-24,5,92.33,8.69
2025-11-24,6,126.62,-14.74
2025-11-24,7,117.41,14.0
2025-11-24,8,111.83,-19.26
2025-11-24,9,114.45,-21.92
2025-11-24,10,122.29,-17.97
2025-11-24,11,97.38,-11.19
2025-11-24,12,99.91,-16.05
2025-11-24,13,96.93,15.9
2025-11-24,14,146.68,-2.39
2025-11-24,15,134.31,37.8
2025-11-24,16,135.58,0.83
2025-11-24,17,103.99,6.72
2025-11-24,18,141.04,25.37
2025-11-24,19,136.04,11.86
2025-11-24,20,155.06,38.14
2025-11-24,21,146.16,53.48
2025-11-24,22,107.3,52.47
2025-11-24,23,160.01,59.12
2025-11-24,24,139.33,16.62
2025-11-24,25,129.08,17.09
2025-11-24,26,160.4,28.59
2025-11-24,27,127.04,62.6
2025-11-24,28,155.55,47.44
2025-11-24,29,160.34,41.86
2025-11-24,30,136.68,77.82
2025-11-24,31,163.5,33.78
2025-11-24,32,179.12,46.55
2025-11-24,33,192.84,87.35
2025-11-24,34,164.43,66.27
2025-11-24,35,188.26,77.63
2025-11-24,36,172.01,52.33
2025-11-24,37,165.22,54.32
2025-11-24,38,164.83,67.7
2025-11-24,39,168.6,37.36
2025-11-24,40,132.22,26.43
2025-11-24,41,157.58,53.52
2025-11-24,42,136.14,49.21
2025-11-24,43,111.65,47.31
2025-11-24,44,143.4,40.68
2025-11-24,45,111.63,-13.08
2025-11-24,46,142.18,43.95
2025-11-24,47,141.83,5.47
2025-11-24,48,82.99,6.3
2025-11-25,1,84.88,-15.23
2025-11-25,2,103.68,-25.82
2025-11-25,3,103.83,21.94
2025-11-25,4,84.5,6.59
2025-11-25,5,119.29,-25.71
2025-11-25,6,112.11,-4.0
2025-11-25,7,108.22,-30.69
2025-11-25,8,102.98,-5.05
2025-11-25,9,129.04,13.65
2025-11-25,10,105.62,19.32
2025-11-25,11,125.63,-10.46
2025-11-25,12,104.6,1.35
2025-11-25,13,97.95,15.6
2025-11-25,14,119.79,3.68
2025-11-25,15,122.81,44.38
2025-11-25,16,148.21,43.2
2025-11-25,17,148.52,59.39
2025-11-25,18,165.43,15.73
2025-11-25,19,150.76,15.57
2025-11-25,20,160.09,69.49
2025-11-25,21,164.04,33.82
2025-11-25,22,131.46,50.97
2025-11-25,23,128.47,31.43
2025-11-25,24,113.51,27.42
2025-11-25,25,125.63,67.69
2025-11-25,26,119.77,19.66
2025-11-25,27,159.42,32.6
2025-11-25,28,147.77,25.33
2025-11-25,29,161.45,15.98
2025-11-25,30,151.28,38.28
2025-11-25,31,147.21,64.44
2025-11-25,32,162.98,55.56
2025-11-25,33,150.46,72.74
2025-11-25,34,191.53,55.44
2025-11-25,35,166.29,62.71
2025-11-25,36,197.75,42.4
2025-11-25,37,171.48,77.05
2025-11-25,38,150.61,84.02
2025-11-25,39,176.89,54.97
2025-11-25,40,134.45,16.4
2025-11-25,41,164.57,13.79
2025-11-25,42,155.83,34.4
2025-11-25,43,141.19,18.86
2025-11-25,44,140.31,16.67
2025-11-25,45,127.1,5.32
2025-11-25,46,97.57,16.42
2025-11-25,47,119.97,10.05
2025-11-25,48,95.18,2.95
2025-11-26,1,100.51,30.03
2025-11-26,2,121.94,-9.26
2025-11-26,3,107.58,28.05
2025-11-26,4,75.36,-17.9
2025-11-26,5,101.39,-4.87
2025-11-26,6,76.14,-2.89
2025-11-26,7,115.95,3.2
2025-11-26,8,122.88,24.03
2025-11-26,9,113.06,-23.42
2025-11-26,10,124.29,-8.48
2025-11-26,11,101.27,-21.32
2025-11-26,12,137.92,-1.97
2025-11-26,13,113.11,-5.73
2025-11-26,14,91.11,-0.43
2025-11-26,15,124.03,48.43
2025-11-26,16,126.94,47.02
2025-11-26,17,146.07,33.58
2025-11-26,18,142.69,3.65
2025-11-26,19,129.15,28.86
2025-11-26,20,111.25,26.56
2025-11-26,21,145.75,6.47
2025-11-26,22,121.87,23.01
2025-11-26,23,107.26,55.24
2025-11-26,24,154.31,25.77
2025-11-26,25,150.72,60.02
2025-11-26,26,147.33,15.17
2025-11-26,27,120.51,20.37
2025-11-26,28,130.78,54.84
2025-11-26,29,145.78,18.66
2025-11-26,30,155.55,30.76
2025-11-26,31,141.12,62.52
2025-11-26,32,164.12,62.47
2025-11-26,33,192.93,64.38
2025-11-26,34,284.36,196.18
2025-11-26,35,312.78,181.66
2025-11-26,36,284.7,227.03
2025-11-26,37,287.81,176.65
2025-11-26,38,308.76,193.51
2025-11-26,39,270.73,208.9
2025-11-26,40,135.7,24.54
2025-11-26,41,171.8,15.45
2025-11-26,42,117.84,30.32
2025-11-26,43,120.85,6.93
2025-11-26,44,87.81,-11.01
2025-11-26,45,94.85,3.71
2025-11-26,46,127.24,33.44
2025-11-26,47,86.3,-20.92
2025-11-26,48,79.55,21.48
2025-11-27,1,88.73,-20.92
2025-11-27,2,111.06,33.73
2025-11-27,3,127.86,35.07
2025-11-27,4,82.37,13.53
2025-11-27,5,126.35,5.6
2025-11-27,6,118.66,29.27
2025-11-27,7,112.53,-7.02
2025-11-27,8,118.24,-16.05
2025-11-27,9,108.79,-10.8
2025-11-27,10,79.1,-2.88
2025-11-27,11,127.92,-12.98
2025-11-27,12,88.52,-15.52
2025-11-27,13,128.4,-6.81
2025-11-27,14,98.66,-12.33
2025-11-27,15,137.34,34.16
2025-11-27,16,151.41,42.22
2025-11-27,17,135.83,57.69
2025-11-27,18,125.85,39.1
2025-11-27,19,140.07,29.51
2025-11-27,20,133.92,5.71
2025-11-27,21,152.41,60.11
2025-11-27,22,129.91,43.55
2025-11-27,23,143.13,26.73
2025-11-27,24,153.11,61.3
2025-11-27,25,139.49,10.67
2025-11-27,26,154.54,53.04
2025-11-27,27,121.37,18.23
2025-11-27,28,154.15,29.54
2025-11-27,29,154.56,50.43
2025-11-27,30,155.35,59.61
2025-11-27,31,180.16,47.2
2025-11-27,32,144.64,62.98
2025-11-27,33,144.78,54.16
2025-11-27,34,168.93,45.51
2025-11-27,35,152.98,93.01
2025-11-27,36,202.55,74.99
2025-11-27,37,180.17,67.11
2025-11-27,38,164.83,84.47
2025-11-27,39,143.06,43.62
2025-11-27,40,170.94,39.52
2025-11-27,41,123.03,40.75
2025-11-27,42,145.0,36.93
2025-11-27,43,149.47,30.19
2025-11-27,44,99.61,45.61
2025-11-27,45,145.32,41.52
2025-11-27,46,136.5,-9.64
2025-11-27,47,96.76,-12.96
2025-11-27,48,109.22,4.33
2025-11-28,1,120.14,18.52
2025-11-28,2,88.98,-6.75
2025-11-28,3,95.56,30.41
2025-11-28,4,87.94,-15.65
2025-11-28,5,134.23,20.05
2025-11-28,6,88.0,-25.42
2025-11-28,7,96.14,25.98
2025-11-28,8,90.11,5.78
2025-11-28,9,102.28,4.68
2025-11-28,10,106.29,1.62
2025-11-28,11,110.76,39.64
2025-11-28,12,123.2,19.69
2025-11-28,13,109.19,41.78
2025-11-28,14,147.4,35.62
2025-11-28,15,140.09,6.43
2025-11-28,16,108.07,2.8
2025-11-28,17,123.06,39.89
2025-11-28,18,159.95,33.13
2025-11-28,19,163.07,20.14
2025-11-28,20,111.58,54.4
2025-11-28,21,127.83,53.75
2025-11-28,22,111.77,25.58
2025-11-28,23,130.54,27.34
2025-11-28,24,153.13,52.61
2025-11-28,25,129.49,53.3
2025-11-28,26,147.03,42.3
2025-11-28,27,143.87,14.1
2025-11-28,28,142.64,60.08
2025-11-28,29,141.71,67.15
2025-11-28,30,141.57,48.2
2025-11-28,31,146.23,26.35
2025-11-28,32,139.13,61.72
2025-11-28,33,174.34,74.17
2025-11-28,34,183.76,99.93
2025-11-28,35,157.75,71.56
2025-11-28,36,158.73,69.38
2025-11-28,37,170.47,50.33
2025-11-28,38,193.16,39.7
2025-11-28,39,156.29,32.2
2025-11-28,40,168.61,49.93
2025-11-28,41,113.41,19.49
2025-11-28,42,120.24,2.11
2025-11-28,43,138.36,59.81
2025-11-28,44,120.35,30.63
2025-11-28,45,142.74,21.34
2025-11-28,46,98.67,41.88
2025-11-28,47,122.65,-6.89
2025-11-28,48,137.32,-10.55
2025-11-29,1,116.53,9.03
2025-11-29,2,102.18,-10.68
2025-11-29,3,84.12,-6.86
2025-11-29,4,102.26,-3.92
2025-11-29,5,96.79,-11.16
2025-11-29,6,96.64,4.78
2025-11-29,7,122.95,23.61
2025-11-29,8,83.41,-29.22
2025-11-29,9,96.37,-40.74
2025-11-29,10,123.13,6.87
2025-11-29,11,123.37,17.45
2025-11-29,12,123.03,11.75
2025-11-29,13,117.01,-3.1
2025-11-29,14,102.98,-20.81
2025-11-29,15,88.43,13.35
2025-11-29,16,128.98,48.82
2025-11-29,17,138.24,20.26
2025-11-29,18,109.77,38.23
2025-11-29,19,129.75,-9.69
2025-11-29,20,99.73,25.33
2025-11-29,21,132.52,47.76
2025-11-29,22,148.21,30.33
2025-11-29,23,103.62,11.5
2025-11-29,24,148.12,39.68
2025-11-29,25,116.21,1.16
2025-11-29,26,154.88,34.52
2025-11-29,27,128.07,3.48
2025-11-29,28,129.08,42.2
2025-11-29,29,134.24,17.36
2025-11-29,30,136.66,9.26
2025-11-29,31,167.87,67.18
2025-11-29,32,151.32,20.77
2025-11-29,33,145.74,34.35
2025-11-29,34,168.76,54.13
2025-11-29,35,169.89,71.99
2025-11-29,36,185.03,86.16
2025-11-29,37,172.42,61.22
2025-11-29,38,180.6,52.5
2025-11-29,39,137.93,22.04
2025-11-29,40,145.11,42.32
2025-11-29,41,129.11,7.53
2025-11-29,42,111.23,1.66
2025-11-29,43,106.75,41.48
2025-11-29,44,106.76,-8.95
2025-11-29,45,127.63,35.25
2025-11-29,46,94.71,17.88
2025-11-29,47,131.04,15.3
2025-11-29,48,94.2,10.2
2025-11-30,1,79.83,-16.97
2025-11-30,2,117.66,24.17
2025-11-30,3,93.2,-33.84
2025-11-30,4,81.78,-10.55
2025-11-30,5,95.05,-6.75
2025-11-30,6,99.09,-4.72
2025-11-30,7,88.37,-8.63
2025-11-30,8,101.58,-3.98
2025-11-30,9,82.91,-18.17
2025-11-30,10,94.8,-12.62
2025-11-30,11,124.07,2.83
2025-11-30,12,106.55,27.5
2025-11-30,13,97.32,11.96
2025-11-30,14,132.38,8.66
2025-11-30,15,110.16,38.41
2025-11-30,16,106.03,20.12
2025-11-30,17,126.17,0.15
2025-11-30,18,122.62,2.01
2025-11-30,19,151.65,49.19
2025-11-30,20,125.46,11.14
2025-11-30,21,119.51,23.79
2025-11-30,22,109.22,8.42
2025-11-30,23,153.99,42.32
2025-11-30,24,148.43,5.78
2025-11-30,25,144.39,17.09
2025-11-30,26,123.07,8.38
2025-11-30,27,148.44,16.5
2025-11-30,28,106.66,10.14
2025-11-30,29,132.84,58.72
2025-11-30,30,117.33,22.1
2025-11-30,31,152.42,14.14
2025-11-30,32,133.66,19.25
2025-11-30,33,175.43,46.39
2025-11-30,34,161.78,41.18
2025-11-30,35,148.94,50.22
2025-11-30,36,176.12,28.74
2025-11-30,37,159.17,55.61
2025-11-30,38,180.18,38.43
2025-11-30,39,147.8,27.65
2025-11-30,40,139.58,68.29
2025-11-30,41,108.17,18.7
2025-11-30,42,121.03,8.31
2025-11-30,43,137.46,-7.1
2025-11-30,44,124.48,43.91
2025-11-30,45,105.49,34.94
2025-11-30,46,89.56,-3.38
2025-11-30,47,114.17,6.76
2025-11-30,48,101.2,-21.28
2025-12-01,1,106.84,1.49
2025-12-01,2,131.66,4.59
2025-12-01,3,106.75,-11.53
2025-12-01,4,94.46,21.12
2025-12-01,5,105.0,-12.23
2025-12-01,6,126.52,18.6
2025-12-01,7,91.33,7.67
2025-12-01,8,114.25,33.91
2025-12-01,9,110.33,-1.58
2025-12-01,10,91.09,17.33
2025-12-01,11,111.17,2.24
2025-12-01,12,129.96,31.27
2025-12-01,13,144.08,51.94
2025-12-01,14,122.84,43.48
2025-12-01,15,114.61,29.98
2025-12-01,16,131.21,37.53
2025-12-01,17,113.46,13.43
2025-12-01,18,129.3,29.38
2025-12-01,19,145.65,60.39
2025-12-01,20,144.94,23.49
2025-12-01,21,132.35,46.34
2025-12-01,22,122.35,9.52
2025-12-01,23,152.63,48.81
2025-12-01,24,152.48,66.14
2025-12-01,25,163.08,48.74
2025-12-01,26,120.42,40.66
2025-12-01,27,150.61,32.02
