date,period,price_gbp_mwh
2025-12-06,16,80.39
2025-12-06,17,79.14
2025-12-06,18,84.08
2025-12-06,19,88.98
2025-12-06,20,83.72
2025-12-06,21,92.11
2025-12-06,22,85.73
2025-12-06,23,85.75
2025-12-06,24,84.57
2025-12-06,25,83.88
2025-12-06,26,86.02
2025-12-06,27,92.52
2025-12-06,28,89.42
2025-12-06,29,93.75
2025-12-06,30,96.7
2025-12-06,31,109.05
2025-12-06,32,108.26
2025-12-06,33,114.5
2025-12-06,34,115.16
2025-12-06,35,118.47
2025-12-06,36,117.94
2025-12-06,37,118.41
2025-12-06,38,105.98
2025-12-06,39,107.6
2025-12-06,40,97.93
2025-12-06,41,83.42
2025-12-06,42,80.8
2025-12-06,43,81.19
2025-12-06,44,72.34
2025-12-06,45,64.25
2025-12-06,46,71.32
2025-12-06,47,68.17
2025-12-06,48,66.89
2025-12-07,1,56.48
2025-12-07,2,61.55
2025-12-07,3,52.75
2025-12-07,4,60.48
2025-12-07,5,56.06
2025-12-07,6,55.47
2025-12-07,7,60.0
2025-12-07,8,55.62
2025-12-07,9,54.35
2025-12-07,10,58.26
2025-12-07,11,55.87
2025-12-07,12,63.3
2025-12-07,13,65.69
2025-12-07,14,68.38
2025-12-07,15,85.58
2025-12-07,16,79.62
2025-12-07,17,81.16
2025-12-07,18,78.37
2025-12-07,19,82.51
2025-12-07,20,88.1
2025-12-07,21,78.47
2025-12-07,22,79.99
2025-12-07,23,89.05
2025-12-07,24,84.73
2025-12-07,25,85.66
2025-12-07,26,89.41
2025-12-07,27,95.55
2025-12-07,28,88.85
2025-12-07,29,102.87
2025-12-07,30,98.59
2025-12-07,31,102.34
2025-12-07,32,110.39
2025-12-07,33,104.99
2025-12-07,34,119.99
2025-12-07,35,122.88
2025-12-07,36,129.64
2025-12-07,37,128.3
2025-12-07,38,113.6
2025-12-07,39,105.29
2025-12-07,40,95.63
2025-12-07,41,88.34
2025-12-07,42,80.37
2025-12-07,43,80.73
2025-12-07,44,78.19
2025-12-07,45,74.31
2025-12-07,46,71.88
2025-12-07,47,66.26
2025-12-07,48,65.25
2025-12-08,1,72.41
2025-12-08,2,63.7
2025-12-08,3,67.67
2025-12-08,4,66.98
2025-12-08,5,71.74
2025-12-08,6,69.66
2025-12-08,7,65.43
2025-12-08,8,61.59
2025-12-08,9,64.29
2025-12-08,10,66.76
2025-12-08,11,65.23
2025-12-08,12,73.82
2025-12-08,13,78.8
2025-12-08,14,84.2
2025-12-08,15,82.29
2025-12-08,16,91.53
2025-12-08,17,99.09
2025-12-08,18,100.16
2025-12-08,19,96.83
2025-12-08,20,96.83
2025-12-08,21,94.87
2025-12-08,22,98.84
2025-12-08,23,90.53
2025-12-08,24,94.44
2025-12-08,25,97.54
2025-12-08,26,103.8
2025-12-08,27,109.28
2025-12-08,28,107.1
2025-12-08,29,103.59
2025-12-08,30,111.11
2025-12-08,31,113.1
2025-12-08,32,121.87
2025-12-08,33,125.79
2025-12-08,34,133.94
2025-12-08,35,135.81
2025-12-08,36,147.58
2025-12-08,37,137.33
2025-12-08,38,125.12
2025-12-08,39,119.26
2025-12-08,40,116.78
2025-12-08,41,104.28
2025-12-08,42,92.7
2025-12-08,43,85.19
2025-12-08,44,84.11
2025-12-08,45,76.99
2025-12-08,46,80.6
2025-12-08,47,83.43
2025-12-08,48,71.59
2025-12-09,1,64.96
2025-12-09,2,64.34
2025-12-09,3,65.8
2025-12-09,4,64.11
2025-12-09,5,67.12
2025-12-09,6,64.0
2025-12-09,7,62.04
2025-12-09,8,60.94
2025-12-09,9,64.28
2025-12-09,10,68.95
2025-12-09,11,64.92
2025-12-09,12,82.19
2025-12-09,13,70.26
2025-12-09,14,77.87
2025-12-09,15,84.88
2025-12-09,16,95.45
2025-12-09,17,101.13
2025-12-09,18,95.82
2025-12-09,19,94.06
2025-12-09,20,93.46
2025-12-09,21,100.4
2025-12-09,22,91.63
2025-12-09,23,98.36
2025-12-09,24,99.92
2025-12-09,25,101.33
2025-12-09,26,98.55
2025-12-09,27,98.58
2025-12-09,28,105.76
2025-12-09,29,110.95
2025-12-09,30,110.64
2025-12-09,31,119.57
2025-12-09,32,122.51
2025-12-09,33,132.12
2025-12-09,34,131.47
2025-12-09,35,138.5
2025-12-09,36,146.47
2025-12-09,37,133.61
2025-12-09,38,130.28
2025-12-09,39,119.54
2025-12-09,40,107.91
2025-12-09,41,104.33
2025-12-09,42,90.81
2025-12-09,43,91.93
2025-12-09,44,85.79
2025-12-09,45,73.7
2025-12-09,46,79.3
2025-12-09,47,73.79
2025-12-09,48,66.64
2025-12-10,1,65.05
2025-12-10,2,63.04
2025-12-10,3,66.86
2025-12-10,4,58.88
2025-12-10,5,62.47
2025-12-10,6,63.71
2025-12-10,7,64.03
2025-12-10,8,53.75
2025-12-10,9,61.15
2025-12-10,10,68.62
2025-12-10,11,70.08
2025-12-10,12,71.43
2025-12-10,13,73.75
2025-12-10,14,80.5
2025-12-10,15,88.43
2025-12-10,16,90.41
2025-12-10,17,97.5
2025-12-10,18,101.15
2025-12-10,19,96.37
2025-12-10,20,99.54
2025-12-10,21,94.69
2025-12-10,22,95.3
2025-12-10,23,99.73
2025-12-10,24,106.34
2025-12-10,25,99.3
2025-12-10,26,111.43
2025-12-10,27,101.64
2025-12-10,28,110.21
2025-12-10,29,112.85
2025-12-10,30,117.37
2025-12-10,31,115.81
2025-12-10,32,125.43
2025-12-10,33,130.72
2025-12-10,34,135.35
2025-12-10,35,139.41
2025-12-10,36,134.45
2025-12-10,37,135.96
2025-12-10,38,127.47
2025-12-10,39,118.99
2025-12-10,40,105.32
2025-12-10,41,100.01
2025-12-10,42,94.86
2025-12-10,43,84.19
2025-12-10,44,84.41
2025-12-10,45,79.84
2025-12-10,46,74.88
2025-12-10,47,75.84
2025-12-10,48,74.97
2025-12-11,1,69.21
2025-12-11,2,73.42
2025-12-11,3,67.71
2025-12-11,4,63.77
2025-12-11,5,58.15
2025-12-11,6,59.44
2025-12-11,7,55.48
2025-12-11,8,64.69
2025-12-11,9,60.73
2025-12-11,10,69.93
2025-12-11,11,58.59
2025-12-11,12,69.23
2025-12-11,13,79.96
2025-12-11,14,76.18
2025-12-11,15,81.77
2025-12-11,16,89.65
2025-12-11,17,91.03
2025-12-11,18,95.76
2025-12-11,19,88.74
2025-12-11,20,102.06
2025-12-11,21,99.97
2025-12-11,22,94.55
2025-12-11,23,89.97
2025-12-11,24,94.98
2025-12-11,25,103.08
2025-12-11,26,105.0
2025-12-11,27,101.26
2025-12-11,28,107.76
2025-12-11,29,102.55
2025-12-11,30,111.99
2025-12-11,31,112.1
2025-12-11,32,124.8
2025-12-11,33,128.24
2025-12-11,34,134.89
2025-12-11,35,139.65
2025-12-11,36,132.81
2025-12-11,37,136.37
2025-12-11,38,133.73
2025-12-11,39,120.36
2025-12-11,40,114.47
2025-12-11,41,99.71
2025-12-11,42,94.8
2025-12-11,43,89.31
2025-12-11,44,85.75
2025-12-11,45,83.24
2025-12-11,46,70.79
2025-12-11,47,70.53
2025-12-11,48,73.17
2025-12-12,1,65.64
2025-12-12,2,67.97
2025-12-12,3,63.42
2025-12-12,4,57.27
2025-12-12,5,66.01
2025-12-12,6,68.11
2025-12-12,7,72.43
2025-12-12,8,64.41
2025-12-12,9,62.41
2025-12-12,10,69.23
2025-12-12,11,65.22
2025-12-12,12,69.2
2025-12-12,13,75.88
2025-12-12,14,77.94
2025-12-12,15,83.74
2025-12-12,16,98.37
2025-12-12,17,92.37
2025-12-12,18,100.06
2025-12-12,19,94.79
2025-12-12,20,97.09
2025-12-12,21,98.6
2025-12-12,22,97.6
2025-12-12,23,94.41
2025-12-12,24,102.55
2025-12-12,25,101.05
2025-12-12,26,95.51
2025-12-12,27,107.88
2025-12-12,28,106.7
2025-12-12,29,108.5
2025-12-12,30,113.86
2025-12-12,31,111.02
2025-12-12,32,120.61
2025-12-12,33,131.23
2025-12-12,34,132.5
2025-12-12,35,143.05
2025-12-12,36,135.4
2025-12-12,37,136.15
2025-12-12,38,135.11
2025-12-12,39,116.9
2025-12-12,40,110.66
2025-12-12,41,97.96
2025-12-12,42,87.91
2025-12-12,43,90.58
2025-12-12,44,83.24
2025-12-12,45,79.98
2025-12-12,46,77.74
2025-12-12,47,70.48
2025-12-12,48,66.54
2025-12-13,1,56.95
2025-12-13,2,59.81
2025-12-13,3,59.5
2025-12-13,4,56.93
2025-12-13,5,59.19
2025-12-13,6,59.07
2025-12-13,7,56.22
2025-12-13,8,51.91
2025-12-13,9,56.89
2025-12-13,10,62.54
2025-12-13,11,59.47
2025-12-13,12,57.23
2025-12-13,13,71.72
2025-12-13,14,70.1
2025-12-13,15,80.45
2025-12-13,16,79.15
2025-12-13,17,86.58
2025-12-13,18,85.13
2025-12-13,19,84.03
2025-12-13,20,88.09
2025-12-13,21,82.5
2025-12-13,22,78.67
2025-12-13,23,89.08
2025-12-13,24,84.94
2025-12-13,25,89.79
2025-12-13,26,91.2
2025-12-13,27,94.62
2025-12-13,28,97.41
2025-12-13,29,98.17
2025-12-13,30,101.95
2025-12-13,31,107.46
2025-12-13,32,107.04
2025-12-13,33,112.6
2025-12-13,34,122.73
2025-12-13,35,116.84
2025-12-13,36,118.81
2025-12-13,37,113.93
2025-12-13,38,118.73
2025-12-13,39,110.48
2025-12-13,40,100.82
2025-12-13,41,89.78
2025-12-13,42,81.15
2025-12-13,43,76.78
2025-12-13,44,75.1
2025-12-13,45,73.05
2025-12-13,46,63.04
2025-12-13,47,67.94
2025-12-13,48,67.25
2025-12-14,1,62.76
2025-12-14,2,65.55
2025-12-14,3,59.02
2025-12-14,4,49.41
2025-12-14,5,61.32
2025-12-14,6,55.97
2025-12-14,7,56.51
2025-12-14,8,55.76
2025-12-14,9,55.76
2025-12-14,10,61.19
2025-12-14,11,60.75
2025-12-14,12,64.16
2025-12-14,13,63.92
2025-12-14,14,81.44
2025-12-14,15,82.41
2025-12-14,16,85.62
2025-12-14,17,91.15
2025-12-14,18,87.01
2025-12-14,19,90.85
2025-12-14,20,89.76
2025-12-14,21,86.48
2025-12-14,22,85.59
2025-12-14,23,86.39
2025-12-14,24,88.3
2025-12-14,25,83.72
2025-12-14,26,93.06
2025-12-14,27,96.92
2025-12-14,28,91.85
2025-12-14,29,94.49
2025-12-14,30,97.06
2025-12-14,31,102.69
2025-12-14,32,104.92
2025-12-14,33,113.6
2025-12-14,34,124.76
2025-12-14,35,119.69
2025-12-14,36,123.4
2025-12-14,37,123.86
2025-12-14,38,116.11
2025-12-14,39,108.77
2025-12-14,40,99.93
2025-12-14,41,90.64
2025-12-14,42,78.66
2025-12-14,43,78.26
2025-12-14,44,71.27
2025-12-14,45,73.81
2025-12-14,46,65.1
2025-12-14,47,69.31
2025-12-14,48,63.55
2025-12-15,1,75.13
2025-12-15,2,68.27
2025-12-15,3,64.27
2025-12-15,4,67.48
2025-12-15,5,70.04
2025-12-15,6,64.34
2025-12-15,7,67.63
2025-12-15,8,68.4
2025-12-15,9,65.12
2025-12-15,10,65.14
2025-12-15,11,72.46
2025-12-15,12,73.36
2025-12-15,13,77.9
2025-12-15,14,82.02
2025-12-15,15,88.99
2025-12-15,16,91.14
2025-12-15,17,94.75
2025-12-15,18,107.26
2025-12-15,19,98.62
2025-12-15,20,101.43
2025-12-15,21,96.64
2025-12-15,22,103.31
2025-12-15,23,99.95
2025-12-15,24,99.13
2025-12-15,25,93.8
2025-12-15,26,100.66
2025-12-15,27,108.17
2025-12-15,28,98.42
2025-12-15,29,106.41
2025-12-15,30,100.82
2025-12-15,31,109.52
2025-12-15,32,125.71
2025-12-15,33,126.23
2025-12-15,34,138.58
2025-12-15,35,145.52
2025-12-15,36,140.23
2025-12-15,37,137.51
2025-12-15,38,127.87
2025-12-15,39,122.23
2025-12-15,40,111.29
2025-12-15,41,97.25
2025-12-15,42,92.8
2025-12-15,43,93.97
2025-12-15,44,89.28
2025-12-15,45,80.7
2025-12-15,46,66.07
2025-12-15,47,77.84
2025-12-15,48,66.53
2025-12-16,1,73.55
2025-12-16,2,64.96
2025-12-16,3,66.14
2025-12-16,4,68.22
2025-12-16,5,65.27
2025-12-16,6,73.83
2025-12-16,7,66.08
2025-12-16,8,62.4
2025-12-16,9,58.81
2025-12-16,10,70.84
2025-12-16,11,66.73
2025-12-16,12,68.91
2025-12-16,13,72.99
2025-12-16,14,77.7
2025-12-16,15,86.97
2025-12-16,16,90.86
2025-12-16,17,97.35
2025-12-16,18,107.32
2025-12-16,19,99.11
2025-12-16,20,105.39
2025-12-16,21,96.6
2025-12-16,22,96.94
2025-12-16,23,89.22
2025-12-16,24,104.57
2025-12-16,25,97.84
2025-12-16,26,106.18
2025-12-16,27,95.11
2025-12-16,28,104.42
2025-12-16,29,110.42
2025-12-16,30,112.78
2025-12-16,31,115.22
2025-12-16,32,125.53
2025-12-16,33,134.43
2025-12-16,34,131.67
2025-12-16,35,143.24
2025-12-16,36,145.83
2025-12-16,37,141.69
2025-12-16,38,130.66
2025-12-16,39,120.03
2025-12-16,40,113.96
2025-12-16,41,101.68
2025-12-16,42,99.75
2025-12-16,43,98.04
2025-12-16,44,79.35
2025-12-16,45,81.65
2025-12-16,46,76.76
2025-12-16,47,66.32
2025-12-16,48,73.48
2025-12-17,1,70.49
2025-12-17,2,62.5
2025-12-17,3,66.8
2025-12-17,4,62.85
2025-12-17,5,64.94
2025-12-17,6,61.28
2025-12-17,7,67.92
2025-12-17,8,63.67
2025-12-17,9,63.22
2025-12-17,10,64.94
2025-12-17,11,67.52
2025-12-17,12,74.67
2025-12-17,13,77.05
2025-12-17,14,81.21
2025-12-17,15,90.96
2025-12-17,16,101.45
2025-12-17,17,94.04
2025-12-17,18,99.57
2025-12-17,19,95.8
2025-12-17,20,100.62
2025-12-17,21,103.24
2025-12-17,22,92.48
2025-12-17,23,99.97
2025-12-17,24,93.19
2025-12-17,25,99.13
2025-12-17,26,102.88
2025-12-17,27,107.61
2025-12-17,28,103.06
2025-12-17,29,105.23
2025-12-17,30,110.86
2025-12-17,31,119.5
2025-12-17,32,119.06
2025-12-17,33,141.31
2025-12-17,34,134.9
2025-12-17,35,137.98
2025-12-17,36,136.46
2025-12-17,37,140.05
2025-12-17,38,128.63
2025-12-17,39,123.7
2025-12-17,40,112.98
2025-12-17,41,110.11
2025-12-17,42,90.18
2025-12-17,43,88.67
2025-12-17,44,83.18
2025-12-17,45,72.16
2025-12-17,46,79.02
2025-12-17,47,73.26
2025-12-17,48,74.93
2025-12-18,1,64.84
2025-12-18,2,67.56
2025-12-18,3,63.67
2025-12-18,4,62.35
2025-12-18,5,60.07
2025-12-18,6,62.64
2025-12-18,7,60.73
2025-12-18,8,64.02
2025-12-18,9,62.1
2025-12-18,10,63.52
2025-12-18,11,67.97
2025-12-18,12,65.74
2025-12-18,13,73.46
2025-12-18,14,87.44
2025-12-18,15,90.93
2025-12-18,16,93.32
2025-12-18,17,90.88
2025-12-18,18,94.63
2025-12-18,19,98.18
2025-12-18,20,100.31
2025-12-18,21,95.73
2025-12-18,22,100.43
2025-12-18,23,98.18
2025-12-18,24,103.52
2025-12-18,25,103.34
2025-12-18,26,106.97
2025-12-18,27,105.41
2025-12-18,28,105.46
2025-12-18,29,113.73
2025-12-18,30,114.68
2025-12-18,31,119.79
2025-12-18,32,127.1
2025-12-18,33,136.58
2025-12-18,34,139.67
2025-12-18,35,146.0
2025-12-18,36,132.8
2025-12-18,37,140.33
2025-12-18,38,136.73
2025-12-18,39,125.93
2025-12-18,40,107.87
2025-12-18,41,100.1
2025-12-18,42,102.07
2025-12-18,43,98.72
2025-12-18,44,86.32
2025-12-18,45,94.71
2025-12-18,46,76.58
2025-12-18,47,79.65
2025-12-18,48,68.61
2025-12-19,1,72.99
2025-12-19,2,73.23
2025-12-19,3,64.28
2025-12-19,4,69.87
2025-12-19,5,61.26
2025-12-19,6,57.54
2025-12-19,7,70.33
2025-12-19,8,64.13
2025-12-19,9,65.67
2025-12-19,10,64.01
2025-12-19,11,65.06
2025-12-19,12,72.36
2025-12-19,13,85.58
2025-12-19,14,81.02
2025-12-19,15,92.58
2025-12-19,16,101.82
2025-12-19,17,96.49
2025-12-19,18,99.28
2025-12-19,19,98.14
2025-12-19,20,96.65
2025-12-19,21,96.23
2025-12-19,22,88.77
2025-12-19,23,97.14
2025-12-19,24,97.19
2025-12-19,25,102.1
2025-12-19,26,113.43
2025-12-19,27,107.35
2025-12-19,28,108.84
2025-12-19,29,108.8
2025-12-19,30,116.68
2025-12-19,31,119.29
2025-12-19,32,122.06
2025-12-19,33,133.92
2025-12-19,34,378.68
2025-12-19,35,384.88
2025-12-19,36,385.85
2025-12-19,37,381.71
2025-12-19,38,382.02
2025-12-19,39,370.12
2025-12-19,40,107.33
2025-12-19,41,99.1
2025-12-19,42,96.24
2025-12-19,43,94.98
2025-12-19,44,83.13
2025-12-19,45,75.36
2025-12-19,46,78.49
2025-12-19,47,73.46
2025-12-19,48,80.36
2025-12-20,1,59.47
2025-12-20,2,59.08
2025-12-20,3,66.01
2025-12-20,4,61.39
2025-12-20,5,51.75
2025-12-20,6,56.73
2025-12-20,7,59.06
2025-12-20,8,56.11
2025-12-20,9,56.7
2025-12-20,10,53.31
2025-12-20,11,63.32
2025-12-20,12,72.24
2025-12-20,13,69.59
2025-12-20,14,76.68
2025-12-20,15,74.38
2025-12-20,16,78.09
2025-12-20,17,82.42
2025-12-20,18,88.44
2025-12-20,19,88.06
2025-12-20,20,80.71
2025-12-20,21,85.33
2025-12-20,22,86.87
2025-12-20,23,88.62
2025-12-20,24,88.61
2025-12-20,25,93.27
2025-12-20,26,85.85
2025-12-20,27,100.36
2025-12-20,28,86.89
2025-12-20,29,101.73
2025-12-20,30,106.09
2025-12-20,31,101.18
2025-12-20,32,118.22
2025-12-20,33,115.91
2025-12-20,34,121.13
2025-12-20,35,128.78
2025-12-20,36,125.93
2025-12-20,37,120.21
2025-12-20,38,114.36
2025-12-20,39,108.27
2025-12-20,40,96.36
2025-12-20,41,92.88
2025-12-20,42,81.99
2025-12-20,43,76.87
2025-12-20,44,72.78
2025-12-20,45,63.21
2025-12-20,46,67.2
2025-12-20,47,67.55
2025-12-20,48,70.4
2025-12-21,1,59.31
2025-12-21,2,63.49
2025-12-21,3,59.0
2025-12-21,4,58.63
2025-12-21,5,56.8
2025-12-21,6,56.37
2025-12-21,7,56.59
2025-12-21,8,61.77
2025-12-21,9,60.81
2025-12-21,10,63.34
2025-12-21,11,52.66
2025-12-21,12,65.67
2025-12-21,13,63.86
2025-12-21,14,73.67
2025-12-21,15,82.71
2025-12-21,16,78.14
2025-12-21,17,86.62
2025-12-21,18,85.15
2025-12-21,19,91.71
2025-12-21,20,88.17
2025-12-21,21,85.58
2025-12-21,22,85.82
2025-12-21,23,88.52
2025-12-21,24,95.37
2025-12-21,25,90.92
2025-12-21,26,93.45
2025-12-21,27,97.02
2025-12-21,28,94.4
2025-12-21,29,93.59
2025-12-21,30,101.27
2025-12-21,31,108.88
2025-12-21,32,110.4
2025-12-21,33,112.48
2025-12-21,34,124.69
2025-12-21,35,132.44
2025-12-21,36,125.81
2025-12-21,37,119.04
2025-12-21,38,120.08
2025-12-21,39,111.3
2025-12-21,40,101.21
2025-12-21,41,91.8
2025-12-21,42,84.83
2025-12-21,43,84.98
2025-12-21,44,77.51
2025-12-21,45,71.01
2025-12-21,46,70.08
2025-12-21,47,65.33
2025-12-21,48,63.0
2025-12-22,1,69.13
2025-12-22,2,68.21
2025-12-22,3,63.66
2025-12-22,4,66.66
2025-12-22,5,61.64
2025-12-22,6,64.98
2025-12-22,7,65.55
2025-12-22,8,64.86
2025-12-22,9,63.08
2025-12-22,10,72.27
2025-12-22,11,62.24
2025-12-22,12,74.65
2025-12-22,13,84.31
2025-12-22,14,87.4
2025-12-22,15,84.31
2025-12-22,16,90.98
2025-12-22,17,97.09
2025-12-22,18,94.82
2025-12-22,19,96.99
2025-12-22,20,93.44
2025-12-22,21,101.52
2025-12-22,22,103.09
2025-12-22,23,96.68
2025-12-22,24,99.26
2025-12-22,25,98.39
2025-12-22,26,106.31
2025-12-22,27,103.12
2025-12-22,28,104.41
2025-12-22,29,113.88
2025-12-22,30,119.5
2025-12-22,31,120.21
2025-12-22,32,119.25
2025-12-22,33,137.19
2025-12-22,34,132.38
2025-12-22,35,137.6
2025-12-22,36,141.33
2025-12-22,37,140.22
2025-12-22,38,130.06
2025-12-22,39,127.62
2025-12-22,40,113.49
2025-12-22,41,103.52
2025-12-22,42,90.33
2025-12-22,43,94.95
2025-12-22,44,84.26
2025-12-22,45,76.98
2025-12-22,46,75.27
2025-12-22,47,80.58
2025-12-22,48,73.59
2025-12-23,1,71.46
2025-12-23,2,71.36
2025-12-23,3,68.62
2025-12-23,4,66.97
2025-12-23,5,63.18
2025-12-23,6,68.02
2025-12-23,7,55.98
2025-12-23,8,65.47
2025-12-23,9,60.7
2025-12-23,10,65.85
2025-12-23,11,71.55
2025-12-23,12,71.44
2025-12-23,13,76.68
2025-12-23,14,86.4
2025-12-23,15,83.79
2025-12-23,16,96.97
2025-12-23,17,96.82
2025-12-23,18,104.99
2025-12-23,19,96.74
2025-12-23,20,101.65
2025-12-23,21,100.75
2025-12-23,22,91.63
2025-12-23,23,100.77
2025-12-23,24,103.33
2025-12-23,25,100.34
2025-12-23,26,109.55
2025-12-23,27,101.08
2025-12-23,28,103.61
2025-12-23,29,108.72
2025-12-23,30,111.55
2025-12-23,31,121.2
2025-12-23,32,129.12
2025-12-23,33,128.04
2025-12-23,34,136.89
2025-12-23,35,141.47
2025-12-23,36,144.77
2025-12-23,37,134.42
2025-12-23,38,126.75
2025-12-23,39,122.5
2025-12-23,40,113.64
2025-12-23,41,106.84
2025-12-23,42,105.65
2025-12-23,43,87.2
2025-12-23,44,81.86
2025-12-23,45,82.98
2025-12-23,46,78.61
2025-12-23,47,79.29
2025-12-23,48,71.12
2025-12-24,1,70.51
2025-12-24,2,73.37
2025-12-24,3,66.18
2025-12-24,4,71.17
2025-12-24,5,61.43
2025-12-24,6,73.51
2025-12-24,7,58.64
2025-12-24,8,66.74
2025-12-24,9,63.72
2025-12-24,10,57.63
2025-12-24,11,71.12
2025-12-24,12,75.36
2025-12-24,13,81.78
2025-12-24,14,81.28
2025-12-24,15,89.49
2025-12-24,16,97.27
2025-12-24,17,97.03
2025-12-24,18,97.54
2025-12-24,19,100.8
2025-12-24,20,105.94
2025-12-24,21,96.95
2025-12-24,22,98.22
2025-12-24,23,95.69
2025-12-24,24,101.46
2025-12-24,25,106.69
2025-12-24,26,98.01
2025-12-24,27,105.22
2025-12-24,28,112.56
2025-12-24,29,109.35
2025-12-24,30,112.51
2025-12-24,31,117.76
2025-12-24,32,128.9
2025-12-24,33,133.66
2025-12-24,34,272.68
2025-12-24,35,270.32
2025-12-24,36,272.68
2025-12-24,37,268.18
2025-12-24,38,262.93
2025-12-24,39,245.49
2025-12-24,40,112.98
2025-12-24,41,105.46
2025-12-24,42,83.1
2025-12-24,43,87.69
2025-12-24,44,85.04
2025-12-24,45,83.27
2025-12-24,46,83.42
2025-12-24,47,84.34
2025-12-24,48,73.51
2025-12-25,1,68.45
2025-12-25,2,66.61
2025-12-25,3,71.68
2025-12-25,4,71.45
2025-12-25,5,62.33
2025-12-25,6,69.32
2025-12-25,7,65.2
2025-12-25,8,63.69
2025-12-25,9,63.38
2025-12-25,10,66.03
2025-12-25,11,68.89
2025-12-25,12,67.5
2025-12-25,13,76.93
2025-12-25,14,83.5
2025-12-25,15,84.09
2025-12-25,16,92.34
2025-12-25,17,96.21
2025-12-25,18,94.46
2025-12-25,19,105.04
2025-12-25,20,99.81
2025-12-25,21,92.54
2025-12-25,22,101.67
2025-12-25,23,97.01
2025-12-25,24,95.74
2025-12-25,25,102.3
2025-12-25,26,111.45
2025-12-25,27,106.33
2025-12-25,28,106.17
2025-12-25,29,114.22
2025-12-25,30,112.06
2025-12-25,31,126.39
2025-12-25,32,126.13
2025-12-25,33,135.93
2025-12-25,34,132.55
2025-12-25,35,143.33
2025-12-25,36,139.08
2025-12-25,37,138.47
2025-12-25,38,133.21
2025-12-25,39,121.1
2025-12-25,40,111.02
2025-12-25,41,109.35
2025-12-25,42,87.01
2025-12-25,43,93.02
2025-12-25,44,84.28
2025-12-25,45,78.7
2025-12-25,46,75.97
2025-12-25,47,76.39
2025-12-25,48,74.89
2025-12-26,1,70.83
2025-12-26,2,70.51
2025-12-26,3,68.69
2025-12-26,4,63.65
2025-12-26,5,66.45
2025-12-26,6,54.58
2025-12-26,7,72.03
2025-12-26,8,73.31
2025-12-26,9,66.3
2025-12-26,10,64.6
2025-12-26,11,71.54
2025-12-26,12,67.89
2025-12-26,13,83.34
2025-12-26,14,85.55
2025-12-26,15,86.41
2025-12-26,16,89.59
2025-12-26,17,88.44
2025-12-26,18,101.75
2025-12-26,19,94.04
2025-12-26,20,98.27
2025-12-26,21,99.19
2025-12-26,22,97.18
2025-12-26,23,94.45
2025-12-26,24,101.36
2025-12-26,25,102.89
2025-12-26,26,104.07
2025-12-26,27,113.42
2025-12-26,28,116.36
2025-12-26,29,110.87
2025-12-26,30,118.73
2025-12-26,31,118.51
2025-12-26,32,120.66
2025-12-26,33,134.97
2025-12-26,34,133.95
2025-12-26,35,147.75
2025-12-26,36,143.43
2025-12-26,37,138.6
2025-12-26,38,128.53
2025-12-26,39,123.02
2025-12-26,40,111.52
2025-12-26,41,97.5
2025-12-26,42,95.27
2025-12-26,43,90.03
2025-12-26,44,87.19
2025-12-26,45,79.37
2025-12-26,46,77.82
2025-12-26,47,73.63
2025-12-26,48,71.08
2025-12-27,1,65.21
2025-12-27,2,51.99
2025-12-27,3,50.18
2025-12-27,4,58.9
2025-12-27,5,51.05
2025-12-27,6,63.56
2025-12-27,7,60.83
2025-12-27,8,63.51
2025-12-27,9,56.23
2025-12-27,10,60.36
2025-12-27,11,60.97
2025-12-27,12,63.18
2025-12-27,13,64.56
2025-12-27,14,72.32
2025-12-27,15,75.42
2025-12-27,16,85.06
2025-12-27,17,84.08
2025-12-27,18,93.16
2025-12-27,19,85.06
2025-12-27,20,86.94
2025-12-27,21,89.01
2025-12-27,22,87.23
2025-12-27,23,85.71
2025-12-27,24,92.26
2025-12-27,25,89.23
2025-12-27,26,96.54
2025-12-27,27,93.52
2025-12-27,28,98.27
2025-12-27,29,100.04
2025-12-27,30,94.97
2025-12-27,31,113.45
2025-12-27,32,105.35
2025-12-27,33,121.78
2025-12-27,34,121.33
2025-12-27,35,126.19
2025-12-27,36,124.04
2025-12-27,37,127.09
2025-12-27,38,113.74
2025-12-27,39,103.93
2025-12-27,40,105.03
2025-12-27,41,97.04
2025-12-27,42,84.33
2025-12-27,43,74.61
2025-12-27,44,73.31
2025-12-27,45,70.1
2025-12-27,46,72.88
2025-12-27,47,72.91
2025-12-27,48,66.59
2025-12-28,1,62.88
2025-12-28,2,54.89
2025-12-28,3,56.36
2025-12-28,4,56.78
2025-12-28,5,59.33
2025-12-28,6,54.87
2025-12-28,7,58.55
2025-12-28,8,53.74
2025-12-28,9,63.69
2025-12-28,10,59.67
2025-12-28,11,62.89
2025-12-28,12,66.47
2025-12-28,13,58.62
2025-12-28,14,75.02
2025-12-28,15,78.24
2025-12-28,16,81.89
2025-12-28,17,87.86
2025-12-28,18,86.22
2025-12-28,19,93.66
2025-12-28,20,95.24
2025-12-28,21,88.23
2025-12-28,22,90.64
2025-12-28,23,86.69
2025-12-28,24,84.72
2025-12-28,25,92.22
2025-12-28,26,87.86
2025-12-28,27,91.18
2025-12-28,28,95.83
2025-12-28,29,97.9
2025-12-28,30,101.5
2025-12-28,31,110.52
2025-12-28,32,115.6
2025-12-28,33,121.54
2025-12-28,34,123.79
